bairro,percentual_verde,lat,lon,ano,mes,temp_max_media,temp_max_abs,chuva_total,umidade_min_media,estacao
Flamengo,2.618058590062513,-22.932,-43.1746,2023,9,28.09333333333333,38.2,33.3,57.43333333333333,Primavera
Flamengo,2.618058590062513,-22.932,-43.1746,2023,10,27.225806451612904,35.4,75.7,68.25806451612904,Primavera
Flamengo,2.618058590062513,-22.932,-43.1746,2023,11,29.336666666666662,39.8,50.9,60.7,Primavera
Flamengo,2.618058590062513,-22.932,-43.1746,2023,12,29.52258064516129,38.7,90.4,60.45161290322581,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,1,31.26774193548387,37.6,131.6,57.58064516129032,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,2,29.76551724137931,35.9,285.4,64.89655172413794,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,3,28.274193548387096,33.6,155.7,65.35483870967742,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,4,27.226666666666667,33.5,43.4,60.766666666666666,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,5,26.00967741935484,30.7,104.6,57.516129032258064,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,6,26.933333333333334,32.7,24.9,57.66666666666666,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,7,26.948387096774194,32.8,46.9,52.67741935483871,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,8,26.60645161290323,34.0,47.9,50.83870967741935,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,9,29.946666666666665,36.6,146.3,52.66666666666666,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,10,29.20967741935484,38.7,73.3,54.29032258064516,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,11,27.523333333333333,35.2,159.7,64.06666666666666,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2020,12,30.10322580645161,36.9,189.9,62.70967741935484,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,1,33.10967741935484,39.5,141.5,49.193548387096776,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,2,30.764285714285712,39.1,129.3,57.42857142857143,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,3,32.70645161290322,37.0,93.7,47.80645161290322,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,4,27.45,34.9,100.2,55.93333333333333,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,5,26.796774193548387,34.5,36.2,56.54838709677419,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,6,24.91333333333333,30.0,41.9,60.56666666666667,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,7,24.638709677419357,32.3,15.6,48.03225806451613,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,8,26.88064516129032,35.0,64.9,50.64516129032258,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,9,28.816666666666663,39.2,14.4,53.333333333333336,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,10,26.193548387096776,33.6,178.9,67.3225806451613,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,11,27.540000000000003,34.1,133.7,61.2,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2021,12,28.62903225806452,35.2,244.3,63.80645161290322,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,1,30.951612903225808,37.3,187.4,58.64516129032258,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,2,29.73928571428572,34.0,164.5,64.96428571428571,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,3,33.62580645161291,37.6,68.7,42.54838709677419,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,4,28.453333333333333,35.1,112.1,61.5,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,5,26.30967741935484,32.6,36.6,55.96774193548387,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,6,24.95,29.4,54.5,58.53333333333333,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,7,27.90967741935484,32.4,18.0,45.064516129032256,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,8,26.03548387096774,34.3,40.2,51.32258064516129,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,9,25.816666666666663,38.5,120.3,54.36666666666667,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,10,28.60322580645161,33.8,78.10000000000001,61.935483870967744,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,11,26.98,33.4,155.3,62.766666666666666,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2022,12,28.951612903225808,35.6,213.1,62.61290322580645,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,1,30.06451612903226,34.2,234.9,64.06451612903226,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,2,31.95,36.3,222.7,61.142857142857146,Verao
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,3,31.52258064516129,37.1,72.5,56.064516129032256,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,4,27.80333333333333,31.6,72.1,60.4,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,5,26.12903225806452,31.6,58.5,59.03225806451613,Outono
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,6,26.46,30.8,14.7,51.86666666666667,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,7,26.18387096774193,35.8,47.2,50.58064516129032,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,8,27.716129032258067,37.4,85.9,53.80645161290322,Inverno
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,9,31.33,39.9,31.0,45.73333333333333,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,10,29.774193548387096,38.5,71.4,60.03225806451613,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,11,32.37,44.1,93.2,51.1,Primavera
Freguesia (Ilha),16.611328619453808,-22.807,-43.214,2023,12,31.896774193548385,38.6,99.7,54.64516129032258,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,1,30.22258064516129,36.5,107.4,57.87096774193548,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,2,28.772413793103446,34.7,302.4,68.27586206896552,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,3,27.038709677419355,32.8,145.79999999999998,68.80645161290323,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,4,26.09333333333333,31.8,46.4,64.56666666666666,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,5,25.187096774193545,30.5,96.1,58.41935483870968,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,6,26.65,31.5,27.1,56.46666666666667,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,7,26.09354838709677,32.5,64.8,53.61290322580645,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,8,25.21935483870968,33.0,70.2,55.096774193548384,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,9,27.933333333333334,35.7,159.20000000000002,59.766666666666666,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,10,27.4741935483871,38.0,99.0,60.064516129032256,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,11,26.12,33.0,131.6,67.2,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2020,12,28.68064516129032,35.2,185.6,66.83870967741936,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,1,31.241935483870968,37.7,102.6,54.064516129032256,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,2,29.27857142857143,35.8,117.4,61.46428571428572,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,3,30.738709677419354,34.8,84.5,54.58064516129032,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,4,26.43,34.2,98.6,58.56666666666667,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,5,25.483870967741936,33.8,41.900000000000006,60.064516129032256,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,6,24.226666666666667,29.4,45.9,62.23333333333333,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,7,23.429032258064517,31.7,23.3,53.064516129032256,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,8,25.529032258064515,35.4,73.3,53.87096774193548,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,9,26.773333333333333,37.7,24.8,58.16666666666666,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,10,25.041935483870965,34.3,166.3,69.83870967741936,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,11,25.636666666666667,32.3,130.3,67.2,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2021,12,27.283870967741933,33.8,176.1,67.45161290322581,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,1,29.30322580645161,36.1,222.3,66.64516129032258,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,2,28.571428571428573,33.1,155.3,68.78571428571429,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,3,31.25161290322581,35.5,48.2,52.80645161290322,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,4,27.016666666666666,34.5,167.3,67.2,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,5,25.238709677419354,32.5,44.5,59.903225806451616,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,6,23.83,28.9,71.4,63.0,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,7,26.467741935483872,31.6,25.3,51.064516129032256,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,8,24.716129032258067,33.6,69.2,54.80645161290322,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,9,24.176666666666662,36.8,134.3,59.43333333333333,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,10,26.983870967741936,34.5,74.8,66.3225806451613,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,11,25.676666666666662,33.3,164.6,65.86666666666666,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2022,12,27.625806451612902,33.2,227.3,65.7741935483871,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,1,28.758064516129032,32.8,262.7,69.83870967741936,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,2,30.560714285714287,34.6,189.4,66.64285714285714,Verao
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,3,29.596774193548388,34.5,86.1,63.903225806451616,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,4,26.703333333333333,30.9,90.4,63.93333333333333,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,5,24.929032258064517,28.1,58.400000000000006,64.6774193548387,Outono
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,6,25.35666666666667,30.3,21.9,56.13333333333333,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,7,25.396774193548385,34.9,57.0,51.903225806451616,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,8,26.6,37.5,109.7,56.70967741935484,Inverno
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,9,29.01,38.8,38.7,54.36666666666667,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,10,28.02258064516129,37.0,80.3,65.19354838709677,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,11,30.040000000000003,40.5,72.39999999999999,57.56666666666667,Primavera
Freguesia (Jacarepaguá),5.727109648446743,-22.943,-43.343,2023,12,29.967741935483872,38.3,110.0,59.903225806451616,Verao
Galeão,13.930694108387163,-22.809,-43.244,2020,1,31.42258064516129,37.8,131.6,57.61290322580645,Verao
Galeão,13.930694108387163,-22.809,-43.244,2020,2,29.92413793103448,36.1,285.4,64.89655172413794,Verao
Galeão,13.930694108387163,-22.809,-43.244,2020,3,28.43548387096774,33.7,155.7,65.45161290322581,Outono
Galeão,13.930694108387163,-22.809,-43.244,2020,4,27.37333333333333,33.6,43.4,60.766666666666666,Outono
Galeão,13.930694108387163,-22.809,-43.244,2020,5,26.14516129032258,30.9,104.6,57.54838709677419,Outono
Galeão,13.930694108387163,-22.809,-43.244,2020,6,27.096666666666668,32.8,24.9,57.66666666666666,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2020,7,27.096774193548388,32.9,46.9,52.67741935483871,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2020,8,26.774193548387096,34.2,47.9,50.83870967741935,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2020,9,30.10333333333333,36.8,146.3,52.66666666666666,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2020,10,29.351612903225806,38.9,73.3,54.354838709677416,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2020,11,27.656666666666663,35.3,159.7,64.06666666666666,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2020,12,30.25483870967742,37.0,189.9,62.74193548387097,Verao
Galeão,13.930694108387163,-22.809,-43.244,2021,1,33.25806451612903,39.7,141.5,49.193548387096776,Verao
Galeão,13.930694108387163,-22.809,-43.244,2021,2,30.9,39.2,129.3,57.42857142857143,Verao
Galeão,13.930694108387163,-22.809,-43.244,2021,3,32.86451612903225,37.1,93.7,47.80645161290322,Outono
Galeão,13.930694108387163,-22.809,-43.244,2021,4,27.59,35.1,100.2,55.96666666666667,Outono
Galeão,13.930694108387163,-22.809,-43.244,2021,5,26.93870967741936,34.7,36.2,56.54838709677419,Outono
Galeão,13.930694108387163,-22.809,-43.244,2021,6,25.06,30.1,41.9,60.56666666666667,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2021,7,24.77741935483871,32.4,15.6,48.03225806451613,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2021,8,27.038709677419355,35.2,64.9,50.67741935483871,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2021,9,28.966666666666665,39.3,14.4,53.4,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2021,10,26.348387096774196,33.8,178.9,67.35483870967742,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2021,11,27.686666666666667,34.3,133.7,61.2,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2021,12,28.793548387096774,35.4,244.3,63.87096774193548,Verao
Galeão,13.930694108387163,-22.809,-43.244,2022,1,31.116129032258065,37.4,187.4,58.70967741935484,Verao
Galeão,13.930694108387163,-22.809,-43.244,2022,2,29.892857142857142,34.2,164.5,65.07142857142857,Verao
Galeão,13.930694108387163,-22.809,-43.244,2022,3,33.770967741935486,37.8,68.7,42.61290322580645,Outono
Galeão,13.930694108387163,-22.809,-43.244,2022,4,28.60333333333333,35.2,112.1,61.53333333333333,Outono
Galeão,13.930694108387163,-22.809,-43.244,2022,5,26.45483870967742,32.8,36.6,56.0,Outono
Galeão,13.930694108387163,-22.809,-43.244,2022,6,25.086666666666662,29.6,54.5,58.53333333333333,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2022,7,28.061290322580643,32.5,18.0,45.12903225806452,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2022,8,26.177419354838708,34.4,40.2,51.38709677419355,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2022,9,25.976666666666667,38.7,120.3,54.36666666666667,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2022,10,28.751612903225805,33.9,78.10000000000001,61.935483870967744,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2022,11,27.13,33.6,155.3,62.8,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2022,12,29.116129032258065,35.7,213.1,62.61290322580645,Verao
Galeão,13.930694108387163,-22.809,-43.244,2023,1,30.20967741935484,34.4,234.9,64.09677419354838,Verao
Galeão,13.930694108387163,-22.809,-43.244,2023,2,32.08571428571428,36.5,222.7,61.17857142857143,Verao
Galeão,13.930694108387163,-22.809,-43.244,2023,3,31.67419354838709,37.3,72.5,56.064516129032256,Outono
Galeão,13.930694108387163,-22.809,-43.244,2023,4,27.956666666666667,31.7,72.1,60.43333333333333,Outono
Galeão,13.930694108387163,-22.809,-43.244,2023,5,26.283870967741933,31.7,58.5,59.096774193548384,Outono
Galeão,13.930694108387163,-22.809,-43.244,2023,6,26.613333333333333,30.9,14.7,51.9,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2023,7,26.33870967741936,35.9,47.2,50.64516129032258,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2023,8,27.874193548387098,37.6,85.9,53.80645161290322,Inverno
Galeão,13.930694108387163,-22.809,-43.244,2023,9,31.48333333333333,40.0,31.0,45.73333333333333,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2023,10,29.93548387096774,38.7,71.4,60.064516129032256,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2023,11,32.53666666666667,44.2,93.2,51.1,Primavera
Galeão,13.930694108387163,-22.809,-43.244,2023,12,32.02258064516129,38.7,99.7,54.67741935483871,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2020,1,29.40967741935484,35.6,103.0,65.6774193548387,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2020,2,28.517241379310345,34.3,262.5,71.48275862068965,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2020,3,26.95483870967742,32.5,146.8,71.70967741935483,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2020,4,25.99333333333333,31.7,45.6,67.3,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2020,5,25.080645161290324,29.8,95.9,62.483870967741936,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2020,6,26.30333333333333,31.0,27.1,61.6,Inverno
Gamboa,2.056613720473978,-22.897,-43.19,2020,7,25.46451612903226,31.4,61.5,59.774193548387096,Inverno
Gamboa,2.056613720473978,-22.897,-43.19,2020,8,24.716129032258067,32.4,64.0,61.32258064516129,Inverno
Gamboa,2.056613720473978,-22.897,-43.19,2020,9,27.01,34.4,155.5,66.76666666666667,Primavera
Gamboa,2.056613720473978,-22.897,-43.19,2020,10,26.96451612903226,38.1,89.39999999999999,65.7741935483871,Primavera
Gamboa,2.056613720473978,-22.897,-43.19,2020,11,25.76333333333333,31.1,126.2,71.03333333333333,Primavera
Gamboa,2.056613720473978,-22.897,-43.19,2020,12,28.193548387096776,34.9,188.9,72.0,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2021,1,30.141935483870967,36.4,88.1,62.38709677419355,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2021,2,28.59642857142857,33.4,104.8,67.71428571428571,Verao
Gamboa,2.056613720473978,-22.897,-43.19,2021,3,29.87741935483871,34.3,71.9,62.096774193548384,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2021,4,26.183333333333334,33.4,101.4,63.06666666666667,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2021,5,25.19032258064516,33.5,40.4,65.0,Outono
Gamboa,2.056613720473978,-22.897,-43.19,2021,6,24.1,29.1,42.5,65.83333333333333,Inverno
Gamboa,2.056613720473978,-22.897,-43.19,2021,7,23.070967741935487,30.5,22.3,58.38709677419355,Inverno
Gamboa,2.056613720473978,-22.897,-43.19,2021,8,24.874193548387098,34.4,61.1,60.2258064516129,Inverno
